Customer_ID,Age,Gender,State,Customer_Segment,Acquisition_Channel,Join_Date,Tenure_Months,Total_Orders,Orders_Last_90_Days,Total_Spend_NGN,Spend_Last_90_Days_NGN,Average_Order_Value_NGN,Days_Since_Last_Purchase,Most_Purchased_Category,Categories_Purchased,Total_Complaints,Primary_Complaint,Complaint_Severity,Complaint_Status,Days_To_Resolution,Number_of_Followups,Escalated,Complaint_Satisfaction,Return_Count,Return_Rate,Main_Return_Reason,Refund_Delay_Days,Refund_Amount_NGN,Exchange_Requested,Exchange_Successful,Average_Delivery_Days,Expected_Delivery_Days,Delivery_Delay_Days,Delivery_Delay_Count,Damaged_Delivery_Count,Missing_Item_Count,Delivery_Satisfaction,Support_Contacts,Average_Response_Time_Hours,Average_Resolution_Time_Hours,First_Contact_Resolution,Customer_Service_Rating,Product_Rating,Service_Rating,Satisfaction_Score,Trust_Score,NPS_Score,Likelihood_To_Return,Average_Discount_Percent,Discount_Usage_Rate,Price_Increase_Experienced,Competitor_Purchase_Flag,Competitor_Purchase_Frequency,Current_Status,Retained,Churned,At_Risk,Dormant,Churn_Reason,Churn_Date,Churn_Risk_Score
CUST11059,38,Male,Imo,Regular,Website,2025-07-13,13,7,3,142503.55,67525.44,20886.21,155,Electronics,4,0,No Complaint,None,No Complaint,0,0,No,,1,0.143,Defective,1,19438.73,No,No,5.7,3.2,2.5,2,0,0,3.2,3,3.6,7.4,Yes,4.0,4.7,4.0,4.6,4.2,14,8.6,2.45,0.178,No,No,0,At Risk,Yes,No,Yes,No,Not Churned,,19.7
CUST11060,54,Other,Kaduna,Regular,Website,2024-12-27,20,12,4,498668.75,157872.32,39471.47,55,Electronics,5,3,Late Delivery,Low,Resolved,4,2,No,3.3,0,0.0,No Return,0,0.0,No,No,2.5,4.0,0.0,1,0,0,3.9,3,1.0,10.1,No,4.1,4.1,4.1,4.0,4.0,10,8.3,17.76,0.031,No,Yes,3,Retained,Yes,No,No,No,Not Churned,,9.2
CUST11061,22,,Edo,Regular,Google,2025-09-04,12,12,1,418774.34,33098.81,32325.93,36,Accessories,5,1,Late Delivery,Low,Pending,1,3,No,4.7,1,0.083,Defective,8,29228.0,No,No,6.0,4.2,1.8,4,0,0,4.0,3,5.6,9.2,No,3.1,4.3,3.1,4.5,5.0,38,10.0,10.54,0.091,No,Yes,3,Retained,Yes,No,No,No,Not Churned,,23.4
CUST11062,36,Male,Anambra,New Customer,Referral,2023-08-05,37,13,2,405917.36,57846.78,28552.31,21,Trousers,5,4,Wrong Product,Low,Resolved,2,3,No,4.8,0,0.0,No Return,0,0.0,No,No,1.7,2.7,0.0,0,0,1,3.4,4,6.0,9.1,No,3.9,4.4,3.9,4.4,4.1,31,8.6,12.05,0.404,No,Yes,3,Retained,Yes,No,No,No,Not Churned,,3.6
CUST11063,31,Female,Oyo,Regular,Google,2024-03-23,29,9,1,397565.99,42138.94,41386.08,28,Dresses,5,1,Website Error,Low,Resolved,6,3,No,4.5,1,0.111,Duplicate Order,4,16259.74,Yes,Yes,2.8,3.4,0.0,0,0,0,3.6,4,1.2,6.0,No,3.9,3.7,3.9,3.8,3.6,25,7.9,4.74,0.487,No,No,0,Retained,Yes,No,No,No,Not Churned,,4.1
CUST11064,43,Female,Imo,Loyal,Facebook,2023-11-15,34,6,3,155250.11,80923.62,26700.44,99,Bags,2,1,Order Cancellation,Low,Resolved,4,0,No,5.0,3,0.5,Not as Expected,4,53837.38,No,No,5.7,4.7,1.0,2,0,0,4.6,1,2.6,6.1,No,3.1,5.0,3.1,4.8,5.0,-1,6.6,8.73,0.102,No,No,0,Churned,No,Yes,No,No,Negative Overall Experience,1773619200000000000,21.5
CUST11065,21,Female,Enugu,Regular,Referral,2025-09-20,11,14,3,633980.27,121721.88,46720.45,43,Accessories,2,0,No Complaint,None,No Complaint,0,0,No,,1,0.071,Late Delivery,5,35926.33,No,No,4.7,5.1,0.0,0,0,1,4.6,4,2.1,2.5,Yes,4.8,3.6,4.8,4.1,3.7,13,8.5,1.52,0.446,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,6.0
CUST11066,42,Female,Plateau,Regular,Instagram,2023-02-06,43,6,3,104825.2,53867.08,17938.43,137,Shoes,5,2,Missing Product,High,Escalated,3,1,Yes,3.6,1,0.167,Defective,8,6677.45,No,No,3.2,2.9,0.3,0,0,1,4.4,3,1.8,4.0,No,3.3,4.8,3.3,4.9,4.9,60,10.0,4.18,0.251,Yes,No,0,At Risk,Yes,No,Yes,No,Not Churned,,17.2
CUST11067,62,Female,Rivers,Regular,Instagram,2024-12-31,20,13,2,200763.92,36286.66,17347.93,12,Electronics,5,2,Repeated Issue,Low,Pending,2,1,No,4.6,0,0.0,No Return,0,0.0,No,No,3.3,4.1,0.0,0,0,2,3.7,2,10.0,12.1,Yes,3.5,4.8,3.5,3.8,3.8,56,8.3,8.52,0.16,No,No,0,Retained,Yes,No,No,No,Not Churned,,1.9
CUST11068,59,Male,Anambra,Regular,Website,2025-10-07,10,10,3,192700.8,43313.4,16983.67,67,Bags,3,1,Poor Customer Service,Low,Resolved,3,2,No,4.7,0,0.0,No Return,0,0.0,No,No,4.0,2.9,1.1,2,1,0,3.7,1,7.9,13.4,No,4.1,3.9,4.1,2.8,2.6,-8,6.1,13.91,0.296,No,Yes,1,At Risk,Yes,No,Yes,No,Not Churned,,8.7
CUST11069,42,Male,Rivers,New Customer,TikTok,2025-11-23,9,10,5,300163.1,172617.32,32177.14,93,Dresses,1,7,Product Not as Described,High,Resolved,2,0,No,3.9,1,0.1,Not as Expected,8,21072.26,No,No,3.5,4.7,0.0,0,0,2,3.7,7,4.0,12.9,Yes,4.0,3.6,4.0,3.8,3.3,0,6.1,6.68,0.168,Yes,No,0,At Risk,Yes,No,Yes,No,Not Churned,,43.5
CUST11070,35,Male,Kaduna,New Customer,Google,2023-02-08,43,6,3,92944.76,54783.76,16783.34,58,Bags,3,1,Return Difficulty,Low,Resolved,1,2,No,3.9,0,0.0,No Return,0,0.0,No,No,3.7,3.0,0.7,1,1,0,3.2,2,3.6,11.1,No,3.1,4.0,3.1,3.6,3.2,22,6.6,5.45,0.391,No,No,0,Retained,Yes,No,No,No,Not Churned,,7.7
CUST11071,57,Female,Delta,Loyal,Referral,2023-07-28,37,10,2,759730.31,130229.33,73822.17,41,Shoes,3,1,Refund Delayed,Medium,Resolved,5,2,No,3.5,2,0.2,Wrong Color,3,115090.47,No,No,5.0,2.8,2.2,5,0,1,2.3,1,2.6,12.3,No,4.4,4.0,4.4,3.6,3.3,-17,7.4,2.9,0.432,No,No,0,Retained,Yes,No,No,No,Not Churned,,6.5
CUST11072,25,Male,Delta,New Customer,Google,2025-04-09,17,10,1,647345.25,71329.84,72507.13,162,Electronics,3,1,Repeated Issue,High,Resolved,3,1,No,3.4,1,0.1,Product Description Inaccurate,9,30792.11,No,No,6.2,3.8,2.4,3,0,0,3.1,1,3.4,6.5,No,3.6,4.3,3.6,3.5,3.0,3,6.7,7.26,0.09,No,Yes,4,At Risk,Yes,No,Yes,No,Not Churned,,43.1
CUST11073,56,Male,Lagos,Loyal,TikTok,2025-05-05,16,18,4,770611.96,135863.74,38701.04,69,Trousers,3,0,No Complaint,None,No Complaint,0,0,No,,1,0.056,Damaged,2,36612.22,No,No,5.1,2.8,2.3,5,0,1,2.3,1,2.0,8.2,Yes,4.4,3.9,4.4,3.4,3.2,14,6.3,2.63,0.234,No,No,0,Retained,Yes,No,No,No,Not Churned,,9.9
CUST11074,57,Female,Abia,High Value,Website,2026-03-21,5,9,2,501838.23,91961.56,49938.29,56,Bags,3,3,Wrong Product,Low,Resolved,1,3,No,3.8,0,0.0,No Return,0,0.0,No,No,3.2,4.9,0.0,0,0,0,4.6,3,0.4,1.8,No,3.5,3.3,3.5,3.4,2.7,4,4.8,5.96,0.363,No,No,0,Retained,Yes,No,No,No,Not Churned,,7.0
CUST11075,31,Male,Delta,Regular,Website,2025-06-17,14,15,1,314921.95,21376.77,21262.52,25,Dresses,3,3,Missing Product,Medium,Resolved,3,0,No,4.9,2,0.133,Not as Expected,7,39883.42,No,No,5.8,5.0,0.8,2,1,0,3.5,3,6.3,14.2,No,3.3,3.7,3.3,3.3,3.2,9,7.2,1.29,0.214,No,No,0,Retained,Yes,No,No,No,Not Churned,,12.2
CUST11076,49,Female,Rivers,Regular,TikTok,2024-08-23,24,9,4,573775.85,206662.87,55811.8,58,Bags,5,2,Late Delivery,High,Resolved,3,1,No,4.2,0,0.0,No Return,0,0.0,No,No,6.0,4.0,2.0,2,0,0,3.6,2,7.4,18.2,No,4.2,3.8,4.2,4.3,4.6,52,6.9,3.4,0.104,No,Yes,1,Retained,Yes,No,No,No,Not Churned,,7.6
CUST11077,55,Female,Enugu,Regular,Facebook,2025-01-29,19,14,5,374418.65,130105.22,27641.16,64,Bags,3,2,Duplicate Charge,Low,Resolved,4,1,No,5.0,1,0.071,Wrong Color,6,21011.57,No,No,5.4,4.2,1.2,3,0,0,4.6,2,6.3,9.0,No,4.6,3.4,4.6,4.6,4.3,71,9.9,5.54,0.184,No,No,0,Retained,Yes,No,No,No,Not Churned,,29.5
CUST11078,50,Male,Abia,Loyal,Google,2026-01-07,7,9,2,267156.49,64757.86,31237.7,68,Beauty,2,2,Price Increase,Medium,Closed,1,1,No,4.5,0,0.0,No Return,0,0.0,No,No,1.0,2.9,0.0,1,0,0,3.7,2,2.6,3.1,Yes,3.9,4.1,3.9,4.0,3.1,61,6.6,1.41,0.488,Yes,No,0,Churned,No,Yes,No,No,Lack of Product Availability,1781827200000000000,17.1
CUST11079,40,Female,Lagos,High Value,Google,2024-03-09,30,11,2,367838.18,57932.76,29148.68,30,Shoes,1,2,Order Cancellation,Medium,Resolved,4,3,No,4.2,0,0.0,No Return,0,0.0,No,No,1.8,3.3,0.0,0,0,2,4.9,2,7.0,11.6,No,3.2,3.8,3.2,3.7,4.3,23,6.8,4.91,0.17,No,No,0,Retained,Yes,No,No,No,Not Churned,,4.1
CUST11080,32,Female,Kano,Loyal,Google,2025-04-21,16,6,3,129247.78,66801.39,22732.9,44,Beauty,2,0,No Complaint,None,No Complaint,0,0,No,,0,0.0,No Return,0,0.0,No,No,3.5,2.9,0.6,1,0,0,4.1,2,5.7,14.8,Yes,3.9,4.5,3.9,4.0,3.9,-15,8.4,8.97,0.209,No,Yes,2,Retained,Yes,No,No,No,Not Churned,,21.8
CUST11081,50,Male,Ogun,New Customer,TikTok,2023-02-01,43,19,4,804374.22,157672.87,42337.68,133,Accessories,4,1,Return Difficulty,High,Resolved,6,3,No,3.8,2,0.105,Duplicate Order,3,65036.7,No,No,4.2,3.1,1.1,3,0,1,3.8,1,5.5,7.3,No,2.9,4.2,2.9,3.7,3.6,38,6.4,2.94,0.262,No,Yes,2,Churned,No,Yes,No,No,Better Alternative,1769385600000000000,54.1
CUST11082,42,Male,Anambra,Loyal,Google,2026-01-15,7,8,2,206385.8,50650.29,24682.47,51,Dresses,2,2,Product Not as Described,High,Pending,3,1,No,3.7,1,0.125,Late Delivery,3,16116.42,Yes,Yes,4.8,3.7,1.1,1,0,0,3.9,2,16.5,22.8,No,4.8,4.5,4.8,4.3,4.0,21,8.3,0.84,0.06,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,7.2
CUST11083,34,Female,Abia,Regular,Instagram,2024-01-28,31,14,2,381841.52,53923.17,28202.74,21,Tops,4,1,Late Delivery,Critical,Resolved,7,3,No,4.4,0,0.0,No Return,0,0.0,No,No,4.8,4.5,0.3,0,0,1,3.7,2,2.9,7.9,No,3.9,5.0,3.9,4.3,4.5,15,8.7,0.57,0.205,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,20.3
CUST11084,50,Female,Kaduna,Regular,Google,2025-06-28,14,22,10,233023.82,115714.18,10767.08,41,Electronics,5,2,Poor Product Quality,Low,Resolved,5,1,No,4.8,0,0.0,No Return,0,0.0,No,No,4.4,4.7,0.0,1,0,2,3.7,2,6.5,9.3,No,4.1,4.3,4.1,4.2,3.5,11,5.5,1.28,0.446,Yes,Yes,7,Retained,Yes,No,No,No,Not Churned,,5.1
CUST11085,64,Female,Lagos,New Customer,Email,2023-07-11,38,12,3,494008.87,114973.95,38309.34,102,Dresses,4,0,No Complaint,None,No Complaint,0,0,No,,2,0.167,Wrong Size,1,51002.69,No,No,2.7,3.8,0.0,1,0,0,4.1,1,7.3,11.1,Yes,4.6,4.0,4.6,4.4,4.5,58,10.0,1.18,0.148,Yes,No,0,Churned,No,Yes,No,No,Too Many Delivery Problems,1783382400000000000,41.3
CUST11086,19,Male,Cross River,Regular,Facebook,2023-09-27,35,9,5,294746.19,149944.26,30458.58,76,Dresses,3,2,Late Delivery,Medium,Closed,5,2,No,4.3,1,0.111,Wrong Item,4,12405.59,Yes,Yes,4.0,3.4,0.6,1,1,0,3.4,2,6.7,11.4,No,3.6,3.9,3.6,3.6,3.1,8,7.3,2.92,0.508,No,No,0,Dormant,Yes,No,No,Yes,Not Churned,,25.9
CUST11087,31,Female,Rivers,Loyal,Referral,2025-01-07,20,8,4,178918.88,85692.33,20387.72,17,Dresses,3,2,Stock Availability,High,Closed,4,1,No,5.0,1,0.125,Wrong Size,9,10424.73,No,No,8.4,4.9,3.5,2,0,0,3.9,2,2.7,9.2,No,4.2,3.8,4.2,3.4,2.5,-35,6.0,8.76,0.274,No,No,0,Retained,Yes,No,No,No,Not Churned,,4.2
CUST11088,57,Female,Anambra,Regular,Google,2023-03-18,42,15,3,445345.65,83166.64,28539.58,42,Accessories,3,3,Late Delivery,High,Resolved,2,3,No,5.0,1,0.067,Wrong Size,9,10171.46,No,No,6.1,3.8,2.3,3,0,0,3.7,3,16.4,22.5,No,5.0,3.6,5.0,4.2,4.2,54,7.0,12.0,0.138,No,Yes,7,Retained,Yes,No,No,No,Not Churned,,10.3
CUST11089,57,Male,Enugu,Regular,Instagram,2025-01-04,20,7,5,168916.92,117682.96,25588.2,65,Dresses,4,2,Poor Customer Service,Medium,Resolved,10,4,Yes,4.1,1,0.143,Wrong Color,6,15111.2,No,No,5.2,4.2,1.0,1,0,0,4.5,2,13.5,15.8,No,3.5,4.5,3.5,4.1,3.8,37,6.6,0.27,0.29,No,No,0,Retained,Yes,No,No,No,Not Churned,,12.0
CUST11090,56,Female,Abuja,Regular,Google,2025-06-02,15,11,4,162562.15,54166.84,15236.39,63,Beauty,4,1,Delivery Fee,Low,Resolved,2,0,No,4.3,2,0.182,Wrong Item,3,27583.59,No,No,5.1,3.3,1.8,1,0,0,3.4,2,4.4,10.3,Yes,3.2,2.6,3.2,2.7,3.0,5,4.3,4.93,0.363,No,Yes,3,At Risk,Yes,No,Yes,No,Not Churned,,12.9
CUST11091,23,Female,Plateau,Loyal,TikTok,2026-04-05,4,11,2,861889.61,138187.89,69759.83,90,Dresses,4,2,Wrong Product,Low,Resolved,1,2,No,4.9,2,0.182,Not as Expected,2,115968.13,Yes,Yes,4.8,2.7,2.1,1,1,1,3.6,3,1.5,5.3,No,4.5,3.5,4.5,3.8,2.9,23,7.2,4.46,0.294,Yes,No,0,Dormant,Yes,No,No,Yes,Not Churned,,11.5
CUST11092,23,Female,Kaduna,Loyal,Referral,2023-10-11,35,6,3,408470.62,181144.13,63146.29,78,Bags,1,1,Poor Product Quality,Low,Pending,2,0,No,4.3,1,0.167,Wrong Item,4,24280.19,No,No,4.6,3.0,1.6,0,0,0,4.7,1,1.0,2.9,Yes,4.4,4.5,4.4,5.0,5.0,49,10.0,0.12,0.212,No,No,0,Dormant,Yes,No,No,Yes,Not Churned,,16.7
CUST11093,20,Male,Rivers,Regular,Website,2026-01-17,7,7,3,285154.08,128371.8,45073.86,93,Accessories,1,3,Poor Product Quality,Medium,Closed,4,3,No,5.0,0,0.0,No Return,0,0.0,No,No,5.9,4.6,1.3,0,0,0,4.3,3,6.9,7.0,No,3.8,3.4,3.8,3.7,3.2,10,6.5,16.16,0.039,Yes,No,0,Dormant,Yes,No,No,Yes,Not Churned,,39.6
CUST11094,24,Female,Kaduna,New Customer,Facebook,2024-06-27,26,12,0,757745.42,0.0,58280.41,48,Dresses,1,0,No Complaint,None,No Complaint,0,0,No,,2,0.167,Damaged,6,91685.81,No,No,4.5,3.3,1.2,2,0,0,3.7,0,11.2,16.6,Yes,4.9,4.2,4.9,4.2,4.1,54,8.5,2.85,0.138,No,No,0,Churned,No,Yes,No,No,No Longer Needed,1787702400000000000,36.5
CUST11095,25,Female,Oyo,Regular,Instagram,2024-10-10,23,13,3,317453.42,76933.62,25193.5,51,Electronics,3,0,No Complaint,None,No Complaint,0,0,No,,1,0.077,Defective,2,20585.01,No,No,1.8,2.9,0.0,0,0,0,4.9,3,4.6,6.1,Yes,4.7,3.3,4.7,4.3,4.0,37,7.8,4.55,0.388,Yes,Yes,1,Retained,Yes,No,No,No,Not Churned,,7.4
CUST11096,59,Male,Abuja,High Value,Website,2026-03-25,5,13,3,367103.49,93651.47,31862.4,44,Tops,5,1,Rude Staff,Critical,Resolved,4,1,No,4.6,2,0.154,Duplicate Order,10,47438.0,Yes,Yes,6.5,4.4,2.1,5,0,0,3.8,1,5.7,14.4,No,4.2,3.9,4.2,3.6,3.1,39,4.0,3.14,0.195,No,Yes,1,Churned,No,Yes,No,No,No Longer Needed,1771200000000000000,29.4
CUST11097,32,Female,Anambra,Regular,Google,2023-09-07,36,13,2,325167.59,48724.02,24750.35,50,Shoes,2,5,Duplicate Charge,Medium,Resolved,2,3,No,3.6,1,0.077,Poor Quality,9,9650.28,Yes,Yes,5.6,3.9,1.7,3,0,1,4.9,5,11.3,16.9,No,3.5,3.8,3.5,4.3,4.1,34,9.8,16.64,0.226,No,No,0,Churned,No,Yes,No,No,Poor Product Quality,1786320000000000000,54.4
CUST11098,64,Female,Delta,Regular,Referral,2023-04-05,41,13,3,525079.82,100428.04,36110.99,26,Beauty,1,2,Long Waiting Time,Critical,Resolved,1,0,No,4.6,1,0.077,Product Description Inaccurate,3,26779.57,Yes,Yes,1.8,2.6,0.0,0,0,0,4.3,2,9.1,13.1,Yes,4.2,4.6,4.2,4.8,4.3,41,9.8,0.59,0.533,No,No,0,Retained,Yes,No,No,No,Not Churned,,5.6
CUST11099,46,Female,Rivers,Regular,Website,2023-01-17,44,13,1,657700.83,50766.33,50593.67,151,Electronics,2,2,Exchange Difficulty,Medium,Resolved,8,2,No,3.1,0,0.0,No Return,0,0.0,No,No,4.5,5.5,0.0,0,0,0,4.9,2,13.4,15.7,No,4.0,4.8,4.0,4.4,5.0,63,9.1,3.32,0.138,No,No,0,Churned,No,Yes,No,No,Better Alternative,1781222400000000000,59.6
CUST11100,50,Female,Kaduna,Regular,Google,2023-04-27,40,10,2,354039.05,58701.89,30867.17,41,Beauty,1,1,Poor Customer Service,Medium,Resolved,3,3,No,3.5,0,0.0,No Return,0,0.0,No,No,3.1,3.6,0.0,0,0,0,3.8,1,1.9,7.6,No,4.8,4.0,4.8,4.2,4.8,17,8.9,2.05,0.248,No,No,0,Retained,Yes,No,No,No,Not Churned,,5.3
CUST11101,47,Female,Anambra,Loyal,TikTok,2025-09-09,11,13,1,207997.7,17970.14,17239.69,73,Beauty,4,0,No Complaint,None,No Complaint,0,0,No,,2,0.154,Wrong Color,8,26105.51,No,No,6.6,4.5,2.1,5,0,0,3.7,2,6.1,11.8,Yes,4.0,3.3,4.0,3.2,3.8,-28,8.2,14.73,0.198,No,No,0,Retained,Yes,No,No,No,Not Churned,,16.4
CUST11102,56,Female,Delta,Regular,Instagram,2023-11-29,33,6,5,228369.6,191799.7,39047.86,52,Beauty,4,1,Issue Not Resolved,High,Resolved,7,0,No,3.9,1,0.167,Wrong Item,2,16154.23,No,No,5.2,5.5,0.0,1,0,0,4.6,1,11.4,12.9,No,4.1,4.0,4.1,3.9,3.6,18,10.0,2.89,0.272,No,No,0,Retained,Yes,No,No,No,Not Churned,,6.6
CUST11103,44,Female,Enugu,New Customer,Facebook,2026-01-08,7,8,4,169364.91,88308.78,23935.47,52,Dresses,3,4,Stock Availability,Low,Resolved,2,2,No,4.8,2,0.25,Poor Quality,3,30161.35,No,No,4.1,4.4,0.0,0,0,0,5.0,4,4.3,6.6,No,3.8,3.6,3.8,3.9,3.6,7,9.4,9.22,0.089,No,No,0,Retained,Yes,No,No,No,Not Churned,,25.2
CUST11104,53,Female,Enugu,New Customer,Instagram,2024-10-07,23,15,6,671367.23,266544.46,50087.33,36,Tops,3,1,Issue Not Resolved,Medium,Pending,14,0,No,3.8,0,0.0,No Return,0,0.0,No,No,4.5,3.4,1.1,3,0,1,3.7,1,0.8,14.0,No,4.0,4.0,4.0,3.4,3.5,0,7.1,2.3,0.76,No,No,0,Retained,Yes,No,No,No,Not Churned,,4.9
CUST11105,46,Male,Kaduna,Regular,Website,2023-04-26,40,12,3,921379.57,241988.48,78696.67,35,Electronics,2,1,Poor Customer Service,Low,Escalated,2,3,Yes,3.7,2,0.167,Changed Mind,6,131339.7,No,No,3.9,4.0,0.0,2,0,1,2.5,1,2.1,9.4,No,4.6,3.4,4.6,3.9,3.3,14,8.2,16.21,0.119,Yes,Yes,7,Churned,No,Yes,No,No,Competitor,1774483200000000000,36.2
CUST11106,55,Other,Lagos,High Value,Facebook,2025-08-20,12,9,4,491378.85,201330.4,53387.63,100,Electronics,3,1,App Crash,High,Resolved,8,2,No,4.1,1,0.111,Duplicate Order,4,48516.77,No,No,2.1,2.8,0.0,0,0,0,4.3,2,1.9,15.0,No,3.1,4.4,3.1,4.2,3.9,34,9.2,1.33,0.184,No,Yes,6,Dormant,Yes,No,No,Yes,Not Churned,,32.5
CUST11107,50,Male,Oyo,Regular,TikTok,2026-04-07,4,5,5,136190.98,124990.38,28853.55,53,Trousers,5,1,Poor Product Quality,Low,Pending,3,2,No,4.0,1,0.2,Duplicate Order,8,19033.92,No,No,1.0,3.0,0.0,0,0,1,3.5,1,1.6,9.9,No,4.4,3.8,4.4,4.1,3.7,13,6.5,7.82,0.534,Yes,No,0,Churned,No,Yes,No,No,Competitor,1780444800000000000,50.2
CUST11108,54,Male,Plateau,Loyal,Email,2025-04-26,16,17,2,531614.04,72941.48,33808.97,29,Accessories,5,1,Product Not as Described,Low,Closed,10,2,No,3.1,1,0.059,Not as Expected,1,23089.35,Yes,Yes,5.5,3.4,2.1,4,0,2,3.6,1,7.5,10.9,No,5.0,4.1,5.0,3.8,4.0,20,6.7,7.17,0.229,No,No,0,Churned,No,Yes,No,No,Better Alternative,1771459200000000000,12.1
CUST11109,44,Female,Lagos,Loyal,Referral,2023-11-12,34,12,3,364439.66,86807.37,30566.15,43,Accessories,5,1,Late Delivery,Medium,Resolved,6,0,No,4.9,2,0.167,Defective,4,24299.28,No,No,2.6,2.8,0.0,0,0,0,4.0,1,12.0,14.8,No,4.0,3.2,4.0,3.3,2.9,6,5.5,14.4,0.457,No,Yes,4,Retained,Yes,No,No,No,Not Churned,,10.5
CUST11110,50,Male,Oyo,Regular,Referral,2025-03-20,17,7,2,134793.19,43103.61,20793.15,106,Electronics,3,1,Poor Product Quality,Medium,Resolved,17,1,No,3.0,1,0.143,Wrong Size,9,12133.86,Yes,Yes,4.6,2.8,1.8,3,0,0,3.7,2,5.6,17.0,No,2.8,4.7,2.8,3.5,3.5,12,7.2,3.12,0.345,No,No,0,Dormant,Yes,No,No,Yes,Not Churned,,14.8
CUST11111,21,Female,Rivers,New Customer,Google,2024-01-07,32,10,0,260575.69,0.0,24808.65,39,Electronics,1,5,Discount Not Applied,Low,Resolved,6,1,No,4.8,1,0.1,Changed Mind,7,10838.14,Yes,Yes,4.7,5.0,0.0,0,0,0,4.7,5,11.7,15.7,No,4.0,4.4,4.0,4.3,3.9,25,9.3,0.08,0.172,Yes,No,0,Churned,No,Yes,No,No,Website/App Problems,1775260800000000000,27.1
CUST11112,39,Male,Ogun,New Customer,Google,2025-01-29,19,10,2,338485.23,63818.41,29745.75,33,Accessories,2,5,Price Increase,Medium,Resolved,1,3,No,5.0,4,0.4,Damaged,3,91938.29,Yes,Yes,1.2,3.2,0.0,0,1,0,3.4,5,6.9,12.6,No,4.9,3.2,4.9,4.2,3.6,26,10.0,1.68,0.377,No,No,0,Churned,No,Yes,No,No,Payment Problems,1781222400000000000,47.3
CUST11113,19,Other,Abia,Loyal,Google,2025-05-26,15,11,3,347217.51,73949.76,28754.04,53,Dresses,2,0,No Complaint,None,No Complaint,0,0,No,,1,0.091,Wrong Color,4,26610.48,No,No,3.6,3.5,0.1,0,0,0,4.7,2,3.6,7.0,Yes,5.0,5.0,5.0,5.0,4.2,43,7.5,4.09,0.176,No,No,0,Churned,No,Yes,No,No,Price Too High,1769040000000000000,34.0
CUST11114,27,Male,Kano,Regular,Referral,2025-09-03,12,8,1,133432.46,16265.58,17779.47,106,Shoes,2,0,No Complaint,None,No Complaint,0,0,No,,0,0.0,No Return,0,0.0,No,No,1.0,3.0,0.0,0,0,0,4.2,0,1.9,10.7,Yes,3.5,4.1,3.5,4.1,3.8,18,8.4,11.85,0.332,No,No,0,Dormant,Yes,No,No,Yes,Not Churned,,14.4
CUST11115,22,Other,Kaduna,Regular,Email,2023-06-05,39,7,4,260223.77,129031.21,32701.1,31,Shoes,1,3,Long Waiting Time,Critical,Closed,1,2,No,4.6,0,0.0,No Return,0,0.0,No,No,2.2,3.7,0.0,0,0,1,4.1,3,23.6,24.0,No,3.0,3.6,3.0,3.3,2.2,-12,5.6,1.95,0.129,No,No,0,Retained,Yes,No,No,No,Not Churned,,6.5
CUST11116,27,Male,Plateau,Regular,Website,2024-09-05,24,11,3,370579.64,86880.01,31112.78,84,Electronics,3,2,Issue Not Resolved,Low,Resolved,2,0,No,4.6,1,0.091,Changed Mind,3,23277.58,Yes,Yes,4.2,4.6,0.0,0,0,0,4.4,2,6.1,15.6,Yes,4.3,4.0,4.3,4.7,4.4,39,9.7,2.68,0.066,Yes,No,0,Dormant,Yes,No,No,Yes,Not Churned,,39.1
CUST11117,50,Female,Edo,Loyal,Website,2025-11-02,10,9,3,90014.43,33709.82,10849.58,74,Dresses,1,2,Damaged Product,High,Resolved,7,0,No,3.6,1,0.111,Defective,12,10290.52,No,No,5.1,5.3,0.0,1,0,0,3.4,2,2.1,7.0,No,3.4,4.6,3.4,3.5,3.0,17,7.7,11.43,0.31,No,No,0,Retained,Yes,No,No,No,Not Churned,,26.7
CUST11118,55,Female,Ogun,New Customer,Website,2024-05-22,27,7,6,218758.75,184912.88,30152.31,152,Dresses,4,2,Damaged Product,Medium,Escalated,6,0,Yes,5.0,1,0.143,Wrong Color,8,11290.87,Yes,Yes,4.5,4.1,0.4,0,0,0,4.8,2,26.1,32.1,No,2.3,4.2,2.3,3.5,2.6,1,7.4,3.17,0.136,No,No,0,Churned,No,Yes,No,No,Website/App Problems,1787616000000000000,60.0
CUST11119,30,Male,Cross River,Regular,Google,2024-04-09,29,7,3,82777.82,26627.96,10364.53,74,Dresses,1,1,App Crash,Low,Closed,3,1,No,5.0,0,0.0,No Return,0,0.0,No,No,5.4,3.4,2.0,0,0,1,3.6,4,3.0,7.9,No,3.5,4.0,3.5,3.5,3.2,-10,8.2,1.96,0.176,No,Yes,3,Churned,No,Yes,No,No,Payment Problems,1781654400000000000,39.3
CUST11120,48,Female,Imo,Regular,Referral,2025-02-21,18,13,3,231232.19,58897.1,19629.85,37,Tops,3,3,Stock Availability,High,Closed,4,4,Yes,4.7,0,0.0,No Return,0,0.0,No,No,3.7,4.0,0.0,0,0,0,4.2,3,12.1,14.2,No,3.6,5.0,3.6,4.5,4.1,44,9.7,5.07,0.333,No,Yes,6,Retained,Yes,No,No,No,Not Churned,,12.3
